﻿ID de l'entité;Code INSEE;Date de mise à jour;Type d'entité;Nom de l'entité;Editeur de la source;Commune;Adresse;Code Postal;Coordonnées;Email;URL;Notes;EPCI;Département;Région
adil-2B033-01;2B033;2022-01-31;Adil;Agence d'information sur le logement de Corse - antenne de Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia;4 rue de l'Annonciade;20200;42.703208, 9.448906;adil2b@orange.fr;http://www.adil2b.org;;CA de Bastia;HAUTE-CORSE;CORSE
chambre_agriculture-2B033-01;2B033;2022-03-10;Chambre agriculture;Chambre d'agriculture - Haute-Corse;La Direction de l'information légale et administrative (Premier ministre);Vescovato;"[""Maison de l'agriculture"", ""Lieu-dit Petraolo"", ""Départementale 237 A""]";20215;42.4936573, 9.4387142;cda2b@haute-corse.chambagri.fr;https://www.corse.chambres-agriculture.fr;;CA de Bastia;HAUTE-CORSE;CORSE
permanence_juridique-2B307-01;2B307;2021-09-02;Permanence juridique;Point-justice - relais d'accès au droit de Santa Lucia di Moriani (Plaine orientale);Ministère de la Justice;SANTA LUCIA DI MORIANI;Maison des services départementaux, route du village;20230;42.385052, 9.530715;;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
;2A358;;;Zévaco;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2A270;;;Sari-d'Orcino;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
mairie-2B286-01;2B286;2021-03-08;Mairie;Mairie - Sorbo-Ocagnano;La Direction de l'information légale et administrative (Premier ministre);Sorbo-Ocagnano;Route de Sorbo;20213;42.475549, 9.456989;mairie.sorbo.ocagnano@orange.fr;http://www.sorbo-ocagnano.fr;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B341-01;2B341;2021-03-08;Mairie;Mairie - Venaco;La Direction de l'information légale et administrative (Premier ministre);Venaco;"[""Saint-Michel"", ""BP 2""]";20231;42.2373199463, 9.17467975616;mairie.venaco@orange.fr;;;CC du Centre Corse;HAUTE-CORSE;CORSE
;2B233;;;Pino;;;;;;;;;CC du Cap Corse;HAUTE-CORSE;CORSE
;2B134;;;L'Île-Rousse;;;;;;;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
;2B225;;;Pietra-di-Verde;;;;;;;;;CC de l'Oriente;HAUTE-CORSE;CORSE
;2B352;;;Ville-di-Paraso;;;;;;;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
;2A272;;;Sartène;;;;;;;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
mairie-2A146-01;2A146;2017-05-10;Mairie;Mairie - Loreto-di-Tallano;La Direction de l'information légale et administrative (Premier ministre);Loreto-di-Tallano;Village;20165;41.7192153931, 9.03704166412;commune.loretoditallano@orange.fr;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
;2B184;;;Olcani;;;;;;;;;CC du Cap Corse;HAUTE-CORSE;CORSE
;2B214;;;Piano;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
gendarmerie-2A065-01;2A065;2019-01-22;Gendarmerie;Brigade de gendarmerie - Cargèse;La Direction de l'information légale et administrative (Premier ministre);Cargèse;Route Paomia;20130;42.1365293088497, 8.59633526622622;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
mairie-2A091-01;2A091;2021-03-08;Mairie;Mairie - Cognocoli-Monticchi;La Direction de l'information légale et administrative (Premier ministre);Cognocoli-Monticchi;Village;20123;41.8286018372, 8.90507984161;mairie.cognocoli@wanadoo.fr;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
mairie-2A098-01;2A098;2021-03-08;Mairie;Mairie - Coti-Chiavari;La Direction de l'information légale et administrative (Premier ministre);Coti-Chiavari;"[""Bâtiment communal"", ""Avenue Jean-Murzi""]";20138;41.773692, 8.7591311;mairie.cotichiavari@orange.fr;http://www.coti-chiavari.corsica;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
mairie-2B073-01;2B073;2018-05-09;Mairie;Mairie - Casamaccioli;La Direction de l'information légale et administrative (Premier ministre);Casamaccioli;Village;20224;42.3184623718, 9.0024728775;mairie.casamaccioli@orange.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
sip-2B033-01;2B033;2019-11-18;Sip;Service des impôts des particuliers du centre des finances publiques de Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia Cedex;"[""1 rue des Horizons-Bleus"", ""BP 302""]";20402;42.7019112, 9.4426009;;http://www.impots.gouv.fr;Avec ou sans rendez-vous. Fermé le vendredi.;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2A160-01;2A160;2020-03-10;Mairie;Mairie - Moca-Croce;La Direction de l'information légale et administrative (Premier ministre);Moca-Croce;Pozzo;20140;41.8087043762, 9.01196289062;mairie-mocacroce@wanadoo.fr;;Accueil téléphonique du Lundi au Vendredi de 8h à 12h et de 13h à 16h30.;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
msap-2A288-01;2A288;2022-02-23;Msap;France Services - Sotta;La Direction de l'information légale et administrative (Premier ministre);Sotta;"[""La Poste"", ""Au Bourg""]";20146;41.545414, 9.195528;sotta@france-services.gouv.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CC du Sud Corse;CORSE-DU-SUD;CORSE
mairie-2B054-01;2B054;2021-03-08;Mairie;Mairie - Campile;La Direction de l'information légale et administrative (Premier ministre);Campile;100 place de l'Hôtel-de-Ville;20290;42.4925422668, 9.353723526;mairie.campile@wanadoo.fr;http://www.campile.fr;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
spip-2B033-01;2B033;2020-09-09;Spip;service pénitentiaire d'insertion et de probation de la Haute-Corse;Ministère de la Justice;BASTIA;10, Bd Hyacinthe de Montera;20200;42.696072, 9.447285;;;;CA de Bastia;HAUTE-CORSE;CORSE
;2B069;;;Casabianca;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B188;;;Olmeta-di-Tuda;;;;;;;;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
;2B087;;;Cervione;;;;;;;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
epci-2A062-01;2A062;2022-04-12;Epci;Communauté de communes - Celavu Prunelli;La Direction de l'information légale et administrative (Premier ministre);Bastelicaesia;"[""Fontanaccia"", ""BP 90038""]";20129;41.92363274094273, 8.833595298919672;contact@celavu-prunelli.fr;http://www.celavu-prunelli.fr;;CC Celavu-Prunelli;CORSE-DU-SUD;CORSE
mairie-2A024-01;2A024;2021-03-08;Mairie;Mairie - Aullène;La Direction de l'information légale et administrative (Premier ministre);Aullène;Cardelli;20116;41.7719802856, 9.0798625946;mairie-aullene@wanadoo.fr;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
epci-2B134-01;2B134;2022-04-12;Epci;Communauté de communes - Île-Rousse-Balagne;La Direction de l'information légale et administrative (Premier ministre);L'Île-Rousse;Lieu-dit E-Padule;20220;42.6334904, 8.9375025;contact@ccirb.fr;https://www.lisula-balagna.fr;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
mairie-2B010-01;2B010;2021-03-08;Mairie;Mairie - Algajola;La Direction de l'information légale et administrative (Premier ministre);Algajola;Place du Monument-aux-Morts;20220;42.6081585, 8.86104520000004;mairie.algajola@gmail.com;;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
mairie-2B255-01;2B255;2017-09-13;Mairie;Mairie - Quercitello;La Direction de l'information légale et administrative (Premier ministre);QUERCITELLO;Quercitello;20237;42.426261, 9.348877;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
sie-2B033-01;2B033;2019-11-18;Sie;Service des impôts des entreprises du centre des finances publiques de Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia Cedex;"[""1 rue des Horizons-Bleus"", ""BP 302""]";20402;42.7019112, 9.4426009;sie.bastia@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;Uniquement sur rendez-vous.;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2B084-01;2B084;2021-03-08;Mairie;Mairie - Cateri;La Direction de l'information légale et administrative (Premier ministre);Cateri;146 entrée du Village;20225;42.5717430115, 8.89244556427;mairiedecateri@wanadoo.fr;;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
mairie-2B234-01;2B234;2016-05-10;Mairie;Mairie - Piobetta;La Direction de l'information légale et administrative (Premier ministre);Piobetta;Mairie;20234;42.3447761536, 9.38271141052;mairiedepiobbeta@orange.fr;;Accueil ouvert uniquement sur rendez-vous du mardi au vendredi.;CC de la Costa Verde;HAUTE-CORSE;CORSE
msap-2B169-01;2B169;2022-02-23;Msap;France Services - Morosaglia (itinérant);La Direction de l'information légale et administrative (Premier ministre);Morosaglia;"[""Lieu-dit Ponte Leccia"", ""Mairie de Morosaglia""]";20290;42.464526, 9.207956;contact.blf@msa20.msa.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
paierie_departementale-2B033-01;2B033;2021-07-05;Paierie departementale;Paierie départementale - Haute-Corse - Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia;Chemin Annonciade;20200;42.705012, 9.447103;;http://www.impots.gouv.fr;;CA de Bastia;HAUTE-CORSE;CORSE
;2B112;;;Feliceto;;;;;;;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
;2B216;;;Piazzali;;;;;;;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
;2B227;;;Pietricaggio;;;;;;;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
;2A085;;;Cauro;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2A276;;;Serra-di-Ferro;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2A279;;;Serriera;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
mairie-2A056-01;2A056;2018-05-09;Mairie;Mairie - Campo;La Direction de l'information légale et administrative (Premier ministre);Campo;Le Village;20142;41.8908615112, 9.00379657745;mairie.campo@wanadoo.fr;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
mairie-2B334-01;2B334;2018-05-09;Mairie;Mairie - Valle-d'Alesani;La Direction de l'information légale et administrative (Premier ministre);Valle-d'Alesani;Castagneto;20234;42.3260269165, 9.4151134491;mairie@valle-d-alesani.fr;http://www.valli-d-alisgiani.fr;Accueil également sur rendez-vous.;CC de la Costa Verde;HAUTE-CORSE;CORSE
;2A128;;;Granace;;;;;;;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
;2B102;;;Crocicchia;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B338;;;Valle-d'Orezza;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B243;;;Polveroso;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B280;;;Silvareccio;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2A119-01;2A119;2018-05-09;Mairie;Mairie - Frasseto;La Direction de l'information légale et administrative (Premier ministre);Frasseto;Cudeta;20157;41.896181, 9.021887;mairie-de-frasseto@wanadoo.fr;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
mairie-2A130-01;2A130;2021-03-08;Mairie;Mairie - Grosseto-Prugna;La Direction de l'information légale et administrative (Premier ministre);Grosseto-Prugna;Groupe scolaire;20128;41.8686107, 8.96427900000003;mairievillage@mairie-gpp.corsica;https://mairie-grosseto-prugna-porticcio.corsica;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
mairie-2A163-01;2A163;2021-03-08;Mairie;Mairie - Monacia-d'Aullène;La Direction de l'information légale et administrative (Premier ministre);Monacia-d'Aullène;Quartier Frisella;20171;41.5121459961, 9.01118087769;mairie.monacia-aullene@orange.fr;;;CC du Sud Corse;CORSE-DU-SUD;CORSE
mairie-2B002-01;2B002;2021-03-08;Mairie;Mairie - Aghione;La Direction de l'information légale et administrative (Premier ministre);Aghione;Casone;20270;42.1071014404, 9.41804981232;commune-aghione@wanadoo.fr;;;CC de l'Oriente;HAUTE-CORSE;CORSE
mairie-2B030-01;2B030;2022-06-03;Mairie;Mairie - Barrettali;La Direction de l'information légale et administrative (Premier ministre);Barrettali;Hameau de Chiesa-Barrettali;20228;42.876793, 9.354927;secretariat.barrettali@wanadoo.fr;http://www.barrettali.corsica;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2B264-01;2B264;2018-05-09;Mairie;Mairie - Rusio;La Direction de l'information légale et administrative (Premier ministre);Rusio;Place de l'Église;20244;42.3615039, 9.260367;mairie.rusio@orange.fr;http://www.rusio.fr;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2B267-01;2B267;2021-03-08;Mairie;Mairie - Saliceto;La Direction de l'information légale et administrative (Premier ministre);Saliceto;Village de Saliceto;20218;42.3992829, 9.294711;commune-de-saliceto@orange.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
epci-2A247-01;2A247;2022-04-12;Epci;Communauté de communes - Sud Corse;La Direction de l'information légale et administrative (Premier ministre);Porto-Vecchio Cedex;"[""Immeuble Le Sphinx"", ""Rue du Maréchal-Juin"", ""CS 945""]";20538;41.591369, 9.278311;secretariat.general@cc-sudcorse.fr;https://www.cc-sudcorse.fr;;CC du Sud Corse;CORSE-DU-SUD;CORSE
;2B148;;;Lucciana;;;;;;;;;CC de Marana-Golo;HAUTE-CORSE;CORSE
;2B353;;;Ville-di-Pietrabugno;;;;;;;;;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2B096-01;2B096;2021-03-08;Mairie;Mairie - Corte;La Direction de l'information légale et administrative (Premier ministre);Corte;21 cours Paoli;20250;42.3084983826, 9.14995956421;secretaire.dgs@ville-corte.fr;http://www.mairie-corte.fr;;CC du Centre Corse;HAUTE-CORSE;CORSE
mairie-2B179-01;2B179;2017-05-10;Mairie;Mairie - Novale;La Direction de l'information légale et administrative (Premier ministre);Novale;Village;20234;42.309944, 9.414051;mairie.novale@orange.fr;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
msap-2B049-01;2B049;2022-02-23;Msap;France Services - Calenzana (itinérante);La Direction de l'information légale et administrative (Premier ministre);Calenzana;"[""Lagazeze"", ""Bureau de poste""]";20214;42.507297, 8.8558189;;https://www.cohesion-territoires.gouv.fr/france-services;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
;2A310;;;Santa-Maria-Figaniella;;;;;;;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
;2B267;;;Saliceto;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2A027-01;2A027;2018-05-09;Mairie;Mairie - Azzana;La Direction de l'information légale et administrative (Premier ministre);Azzana;Capanaccia;20121;42.1174659729, 8.92485809326;mairie.azzana@orange.fr;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
mairie-2A066-01;2A066;2020-03-10;Mairie;Mairie - Cargiaca;La Direction de l'information légale et administrative (Premier ministre);Cargiaca;Casa Communa;20164;41.7309684753, 9.04744815826;commune-de-cargiaca@orange.fr;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
inspection_academique-2B033-01;2B033;2018-05-31;Inspection academique;Direction des services départementaux de l'Éducation nationale (DSDEN) - Haute-Corse;La Direction de l'information légale et administrative (Premier ministre);Bastia;"[""Le Palais de la mer"", ""5 bis rue Chanoine-Leschi""]";20296;42.704309, 9.453399;webia2b@ac-corse.fr;https://ia2b.ac-corse.fr;Accueil ouvert pendant les vacances scolaires du lundi au vendredi 8h à 12h et de 13h à 15h.;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2B086-01;2B086;2021-03-08;Mairie;Mairie - Centuri;La Direction de l'information légale et administrative (Premier ministre);Centuri;Le Port;20238;42.9611, 9.3697;mairie-de-centuri@wanadoo.fr;https://www.mairie-centuri.com;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2B313-01;2B313;2021-03-08;Mairie;Mairie - San-Nicolao;La Direction de l'information légale et administrative (Premier ministre);San-Nicolao;25 route de Timone;20230;42.369865, 9.501274;sn2b@wanadoo.fr;http://www.sannicolao.com;;CC de la Costa Verde;HAUTE-CORSE;CORSE
cij-2B207-01;2B207;2020-11-26;Cij;Point information jeunesse - Penta-di-Casinca;La Direction de l'information légale et administrative (Premier ministre);Penta-di-Casinca;"[""RN 198"", ""en face de la Poste"", ""Folelli""]";20213;42.467145, 9.459962;pij.folelli@gmail.com;http://www.fiumaltu.info;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
centre_detention-2B009-01;2B009;2021-12-14;Centre detention;Centre de détention de Casabianda-Aléria;Ministère de la Justice;ALERIA;Centre de Détention;20270;42.114578, 9.513161;;;;CC de l'Oriente;HAUTE-CORSE;CORSE
;2A186;;;Olivese;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
pmi-2B033-01;2B033;2022-02-08;Pmi;Centre de protection maternelle et infantile (PMI) - Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia Cedex 9;"[""Les terrasses du Fango"", ""Rue du Juge-Falcone""]";20405;42.70412122140046, 9.441670765423869;;http://www.haute-corse.fr;;CA de Bastia;HAUTE-CORSE;CORSE
cpam-2A004-01;2A004;2021-09-20;Cpam;Caisse primaire d'assurance maladie (CPAM) de Corse-du-Sud - siège d'Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;"[""Les Padule"", ""Boulevard Abbé-Recco""]";20702;41.9186476, 8.7368794;;https://www.ameli.fr;Accueil uniquement sur rendez-vous.;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
droit_travail-2B033-01;2B033;2021-09-22;Droit travail;Service de renseignement en droit du travail - Haute-Corse;La Direction de l'information légale et administrative (Premier ministre);Bastia Cedex;"[""DDETSPP - Haute-Corse"", ""8 avenue Jean Zuccarelli"", ""CS 50117""]";20291;42.703088834648405, 9.441328244780467;ddetspp-renseignements@haute-corse.gouv.fr;https://corse.dreets.gouv.fr/Contacter-la-DREETS;;CA de Bastia;HAUTE-CORSE;CORSE
;2A278;;;Serra-di-Scopamène;;;;;;;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
;2B047;;;Calacuccia;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B149;;;Lugo-di-Nazza;;;;;;;;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
bureau_de_douane-2A004-02;2A004;2019-01-03;Bureau de douane;Bureau de douane (viticulture) - Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio 1;"[""3 parc Cuneo d'Ornano"", ""BP 328"", ""Direction régionale des Douanes""]";20179;41.921243, 8.735477;viti-ajaccio@douane.finances.gouv.fr;https://www.douane.gouv.fr;fermé le mercredi;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A139-01;2A139;2018-05-09;Mairie;Mairie - Lecci;La Direction de l'information légale et administrative (Premier ministre);Lecci;Le Village;20137;41.6796913147, 9.31759262085;mairie.lecci@wanadoo.fr;http://www.mairie-lecci.fr;;CC du Sud Corse;CORSE-DU-SUD;CORSE
caf-2B134-01;2B134;2021-09-20;Caf;Caisse d'allocations familiales (Caf) de Haute-Corse - accueil de L'Île-Rousse;La Direction de l'information légale et administrative (Premier ministre);;;;;http://www.caf.frallocataires/ma-caf-recherche;https://www.caf.fr;Accueil uniquement sur rendez-vous, accueil téléphonique du lundi au vendredi de 8h à 12h et de 13h à 16h.;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
clic-2B134-01;2B134;2020-02-20;Clic;Point d'information local dédié aux personnes âgées - L'Ile-Rousse;La Direction de l'information légale et administrative (Premier ministre);L'Ile-Rousse;"[""Maison de services sociaux"", ""Route de Monticello""]";20220;42.6322435, 8.9385832;amlucciani@cg2b.fr;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
mairie-2B161-01;2B161;2021-11-15;Mairie;Mairie - Moïta;La Direction de l'information légale et administrative (Premier ministre);Moïta;Le Village;20270;42.278581, 9.412142;mairie.moita@orange.fr;;;CC de l'Oriente;HAUTE-CORSE;CORSE
;2A099;;;Cozzano;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2B059;;;Canavaggia;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B316;;;Santa-Reparata-di-Balagna;;;;;;;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
centre_impots_fonciers-2A004-01;2A004;2017-10-05;Centre impots fonciers;Centre des impôts foncier d'Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 1;"[""6 parc Cuneo d'Ornano"", ""BP 409""]";20195;41.919229, 8.738635;;http://www.impots.gouv.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
greta-2A004-01;2A004;2021-11-23;Greta;Greta CFA Corse-du-Sud - Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 1;"[""CS 20845"", ""Lycée Laetitia Bonaparte""]";20184;41.924925, 8.7343592;greta2a@ac-corse.fr;https://2a.gretacfa.corsica/notre-engagement/;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
gendarmerie-2B049-01;2B049;2019-01-22;Gendarmerie;Brigade de gendarmerie - Calenzana;La Direction de l'information légale et administrative (Premier ministre);Calenzana;;20214;42.50826989, 8.85498976;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
pcb-2B033-01;2B033;2021-11-16;Pcb;Point conseil budget - Unions départementales des associations familiales (UDAF 2B) - Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia;"[""Quartier Paratojo"", ""Résidence le Rubis""]";20200;42.703491, 9.439726;bcarlin@udaf2b.com;https://www.udaf2b.com/;;CA de Bastia;HAUTE-CORSE;CORSE
;2A040;;;Bocognano;;;;;;;;;CC Celavu-Prunelli;CORSE-DU-SUD;CORSE
;2A254;;;Quenza;;;;;;;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
;2A018;;;Arbellara;;;;;;;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
;2B365;;;San-Gavino-di-Fiumorbo;;;;;;;;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
;2B192;;;Olmo;;;;;;;;;CC de Marana-Golo;HAUTE-CORSE;CORSE
;2B230;;;Piève;;;;;;;;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
;2B239;;;Poggio-d'Oletta;;;;;;;;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
;2B248;;;Prato-di-Giovellina;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2B216-01;2B216;2013-02-27;Mairie;Mairie - Piazzali;La Direction de l'information légale et administrative (Premier ministre);Piazzali;;20234;42.3190383911, 9.40749359131;communedepiazzali@orange.fr;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
cirfa-2A004-01;2A004;2018-11-26;Cirfa;Centre d'information et de recrutement des forces armées (CIRFA) - Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;18 avenue Colonel Colonna d'Ornano;20000;41.928831, 8.73483;https://www.recrutement.terre.defense.gouv.fr/contactez-nous;https://www.recrutement.terre.defense.gouv.fr/ou-nous-rencontrer/cirfa-dajaccio;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
gendarmerie-2A362-01;2A362;2019-01-22;Gendarmerie;Brigade de gendarmerie - Zonza;La Direction de l'information légale et administrative (Premier ministre);Zonza;Rue du Stade Sainte-Lucie de Porto-Vecchio;20124;41.7493556616555, 9.17113343914798;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
sip-2A004-01;2A004;2022-03-15;Sip;Service des impôts des particuliers du centre des finances publiques d'Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 1;"[""BP 409"", ""6 parc Cuneo-d'Ornano""]";20195;41.919229, 8.738635;;http://www.impots.gouv.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2B052;;;Campana;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B058;;;Canari;;;;;;;;;CC du Cap Corse;HAUTE-CORSE;CORSE
;2B317;;;Santa-Reparata-di-Moriani;;;;;;;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
cdad-2A004-01;2A004;2021-12-14;Cdad;Conseil départemental d'accès au droit de Corse du Sud;Ministère de la Justice;AJACCIO;AVENUE DU MARECHAL LYAUTEY;20090;41.929872, 8.733393;mailto:cdad-corse-du-sud@justice.fr;https://www.cdad-2a.com/;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
cci-2A272-01;2A272;2021-07-26;Cci;Chambre de commerce et d'industrie (CCI) 2A - Corse-du-Sud - Antenne Interconsulaire de Sartène;La Direction de l'information légale et administrative (Premier ministre);Sartène;"[""1 rue Jean Jaurès"", ""Antenne Interconsulaire""]";20100;41.622031, 8.971392;;http://www.2a.cci.fr;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
cij-2A004-02;2A004;2020-10-08;Cij;Point information jeunesse - Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;52 rue Fesch;20000;41.9221544, 8.7384316;centre.u.borgu@wanadoo.fr;http://www.centre-u-borgu.fr;Accueil ouvert de 8h à 18h pendant les congés scolaires.;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A128-01;2A128;2016-05-10;Mairie;Mairie - Granace;La Direction de l'information légale et administrative (Premier ministre);Granace;Village;20100;41.645862, 9.007683;mairie.granace@orange.fr;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
mairie-2A186-01;2A186;2021-03-08;Mairie;Mairie - Olivese;La Direction de l'information légale et administrative (Premier ministre);Olivese;Le Village;20140;41.8456306458, 9.05521869659;mairie-olivese@orange.fr;http://www.olivese.net;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
gendarmerie-2B123-01;2B123;2019-01-22;Gendarmerie;Brigade de gendarmerie - Ghisonaccia;La Direction de l'information légale et administrative (Premier ministre);Ghisonaccia;705 Route de Ghisoni;20240;42.02092167, 9.40168175;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
gendarmerie-2B218-01;2B218;2019-01-22;Gendarmerie;Brigade de gendarmerie - Piedicorte-di-Gaggio;La Direction de l'information légale et administrative (Premier ministre);Piedicorte-di-Gaggio;Le Village;20251;42.23624898, 9.32881989;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC de l'Oriente;HAUTE-CORSE;CORSE
gendarmerie-2B298-01;2B298;2019-01-22;Gendarmerie;Brigade de gendarmerie - Saint-Florent;La Direction de l'information légale et administrative (Premier ministre);Saint-Florent;Route de Calvi La Foce;20217;42.685089, 9.30728856;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
;2B242;;;Poggio-Mezzana;;;;;;;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
